FILE	T308_05745	T308_01980	pbp1A	pepN	spr1868	MYY_1559	SPNOXC_18220	SPCG_0300	folC	SP_0994	T308_07955	proS	SP_1378	glmU	pfkA	SPH_0698	gltX	SPP_1577	SPH_2221	SPH_0011	mraW	ABC-MSP	SPNINV200_04030	SPN23F_03890	groEL	fmt	SPN23F_06830	SP_0801	SP_1369	lysA	spr0747	SPH_2425	SPG_0791	hrcA	mutM	sulD	recF	MYY_0732	deoB	rseP	T308_09660	SPAP_0959	dapA	SPCG_0009	SPNOXC_10430	SPH_1568	SPNINV200_01840	sufB	SP70585_1946	recX	SPH_1677	proC	engC	dnaB	SPH_0901	SPCG_0004	glcK	trxB	T308_07675	SPNINV200_19970	HMPREF1038_01932	SPG_1501	SPCG_1853	deoC	SPCG_1945	SPCG_1937	pgk	ftsZ	SPN23F_19960	SP_1388	SP_1893	nagA	coaE	SPNA45_02072	INV104_10950	SPN23F_14690	dapB	SPCG_1000	spr1655	SPNOXC_13960	cpoA	thyA	rnz	SP670_2364	nadD	exoA	SPH_0308	accC	era	MYY_0831	SPCG_0199	SPT_0815	SPN23F_14860	SPN034156_10190	trsA	lgt	carA	adk	ulaD	pstS	SP_0204	recU	spr1158	T308_01440	SPNA45_00786	rpe2	spr0664	dnaQ	spr1400	SPAP_1556	amiF	rnc	INV104_16000	T308_05720	gla	HMPREF1038_01632	SPCG_0812	nagB	frr	T308_00050	fabG	HMPREF0837_11925	eutD	nrdF	SP70585_1168	pstB2	SP70585_0662	rpoA	SPCG_1623	T308_02840	spr2028	pstB3	deoR	SPN034156_04020	SPCG_1487	ctsR	secY	HMPREF1038_01954	SPJ_1559	HMPREF1038_01728	spr0488	nrdG	T308_10820	T308_10680	codY	SPNOXC_15600	nifU	thiW	gapA	upp	T308_08170	SPH_1611	rplB	hpt	SP670_0262	HMPREF1038_00527	SPNINV200_13110	HMPREF1038_00979	T308_05785	spr0026	T308_06415	SP_1580	ftsE	pgsA	SPAP_0270	pyrH	SP670_2107	psaC	gpmA	SPJ_0703	T308_03580	fabZ	clpP	SP670_1952	SP670_1938	dut	MYY_0778	rplC	T308_03475	HMPREF0837_10669	T308_08525	T308_08805	rplI	ciaR	MYY_1563	SPCG_0966	T308_06605	rnpA	lspA	SPP_1560	SPCG_0306	ftsL	T308_04825	T308_10715	rplU	SPNA45_00008	rpsI	SPP_1430	spr1316	SPP_1761	accB	rpsH	MYY_0416	T308_01970	rpsM	SPH_1429	spr0980	rpsE	rpsG	T308_04655	SPH_0772	spxA	rplX	rpsJ	SPNA45_01833	rplN	T308_05750	rplT	SPAP_0276	SP670_2349	SPNOXC_15380	rpsR	rpsL	rplW	infA	SPCG_1446	asp23	pyrR	T308_01120	rpsO	rplP	rpsQ	T308_03960	T308_01145	rpsS	rpmC	rpmI
6631_7#10	123	94	97	2	8	2	74	3	78	2	72	48	67	5	3	62	43	12	3	37	71	3	1	4	29	8	8	2	2	5	10	2	40	44	60	4	2	8	4	40	8	3	10	9	27	27	3	3	6	2	41	53	3	1	2	24	4	7	30	3	4	5	28	6	39	18	2	11	3	4	32	3	41	28	36	1	3	6	6	2	28	3	10	2	13	2	15	2	3	24	6	2	4	2	10	11	3	2	3	20	35	29	3	2	28	2	5	26	7	1	19	1	2	30	3	3	3	21	3	3	1	3	2	13	1	2	27	1	2	3	2	4	4	2	2	2	2	3	10	2	3	7	2	1	8	2	2	19	10	3	2	3	1	2	11	2	24	2	1	5	2	1	1	13	1	4	2	12	1	2	2	2	2	3	5	3	2	1	1	2	2	10	1	2	1	2	2	3	3	2	2	2	1	2	3	5	1	1	1	2	2	2	3	13	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6823_4#6	45	91	15	2	23	2	73	69	19	6	30	5	4	5	3	50	5	53	1	2	20	2	10	4	1	3	2	3	17	2	2	1	1	10	25	7	2	4	7	1	2	2	25	3	4	18	2	3	6	19	8	36	16	1	1	2	12	5	1	3	3	2	2	20	21	8	2	2	5	4	26	3	3	2	4	1	3	15	9	3	3	30	4	5	13	3	3	2	2	2	13	2	4	4	3	11	3	12	2	18	2	6	11	3	3	13	5	4	41	1	3	2	2	10	3	3	2	3	2	10	1	3	2	2	1	2	2	1	2	3	2	2	4	4	2	25	2	2	2	2	2	2	1	1	2	2	4	2	2	2	2	10	1	1	1	2	2	2	1	2	7	2	3	2	1	2	2	2	1	2	1	2	2	3	4	2	2	1	1	2	2	7	1	2	1	2	2	3	1	2	2	1	1	1	2	2	2	1	1	2	2	2	4	2	1	1	8	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6753_4#12	45	6	124	55	53	2	16	8	2	2	64	4	59	25	2	28	9	4	19	37	2	3	1	4	2	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	4	2	10	9	4	8	2	3	5	39	3	13	29	1	2	24	2	5	1	3	3	11	2	36	32	35	2	3	7	19	3	3	5	2	2	2	43	2	12	3	2	23	2	2	13	5	12	2	3	2	2	2	4	12	3	5	3	8	3	5	4	3	5	4	35	13	1	23	3	1	3	2	1	2	3	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	2	1	12	22	2	2	2	2	2	5	14	2	1	2	2	2	2	2	6	2	3	4	1	2	5	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	5	1	1	1	2	2	2	6	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7004_8#85	56	73	15	2	51	30	59	61	63	26	63	4	4	5	3	45	30	4	40	31	2	43	4	33	2	3	33	3	45	5	2	2	3	18	4	16	2	29	27	8	14	3	4	2	4	17	2	4	3	19	10	3	3	1	2	2	7	12	1	3	4	35	3	1	3	3	2	4	3	2	3	3	5	2	2	21	14	11	2	2	18	3	18	5	4	3	29	2	3	2	2	2	26	2	3	11	3	4	1	3	28	3	26	3	4	3	5	2	22	1	2	19	1	2	17	3	2	2	2	22	17	3	2	2	1	2	2	1	2	3	2	4	4	16	2	2	2	2	3	2	2	4	3	1	2	2	3	4	2	6	2	2	1	1	1	2	2	2	11	2	8	2	3	2	1	2	5	2	1	10	1	3	2	3	4	2	2	1	1	2	2	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	2	1	9	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6630_2#23	94	99	7	2	52	35	60	60	85	2	26	5	4	5	2	69	32	4	14	37	72	13	1	4	1	6	34	8	5	3	10	2	30	4	7	4	28	18	20	1	2	3	33	9	4	4	2	3	6	57	15	35	5	1	2	24	2	29	1	2	3	5	2	1	2	2	2	4	3	2	3	4	20	2	26	1	3	34	12	3	2	22	2	2	3	22	36	2	3	31	13	2	4	38	3	20	3	2	3	3	3	3	1	9	4	2	21	2	3	1	3	8	1	18	6	3	3	3	3	3	1	3	2	2	1	2	2	1	2	3	11	2	17	9	2	4	2	2	3	2	2	5	2	1	2	2	20	1	2	15	2	10	1	2	1	2	2	2	19	5	8	2	13	2	1	4	2	2	2	2	1	3	2	3	4	3	2	1	12	2	2	1	1	2	1	2	2	3	3	6	2	1	1	1	2	5	2	1	3	2	2	2	3	2	1	1	2	1	1	2	1	1	2	2	6	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6805_2#20	45	6	90	55	53	4	16	8	53	2	45	4	73	25	2	28	9	4	19	44	2	3	1	4	31	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	51	2	10	3	4	8	2	3	5	39	3	13	29	1	2	2	2	5	1	10	3	44	2	36	32	35	2	24	7	19	3	3	5	2	2	2	4	8	12	2	3	1	2	2	13	5	24	2	3	2	2	2	4	2	3	5	3	8	3	5	4	5	5	4	21	13	1	23	3	1	3	2	1	2	23	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	1	1	2	2	2	2	2	2	2	5	1	1	1	2	2	2	2	2	6	2	3	4	1	2	5	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	1	1	1	2	2	2	3	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6641_6#20	118	113	37	2	81	2	3	64	97	2	16	1	15	7	2	65	49	3	3	37	7	3	2	4	36	64	7	51	8	2	3	2	30	39	57	45	22	29	2	1	46	3	1	29	3	4	2	3	6	53	8	3	3	1	2	2	2	5	1	3	30	5	2	7	6	4	2	4	2	2	34	4	38	11	2	1	5	2	2	24	3	1	2	2	4	2	2	2	24	6	2	2	35	23	3	5	3	2	3	3	3	3	3	9	4	3	5	2	18	28	3	2	2	8	3	3	3	2	14	5	2	3	2	6	21	2	2	1	2	2	2	4	4	3	20	4	2	3	2	2	5	2	2	1	2	2	2	3	2	4	2	3	1	1	1	2	3	2	6	5	3	2	3	2	1	4	2	2	1	2	19	3	2	3	4	2	2	7	2	2	2	7	1	2	1	2	2	3	3	2	21	13	12	1	2	2	8	1	1	2	1	2	3	2	1	2	2	1	1	2	1	1	2	2	8	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7004_8#86	45	6	93	55	68	4	16	8	53	2	45	4	73	25	2	28	9	4	19	44	2	3	1	4	31	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	4	2	10	32	4	8	2	3	5	39	3	13	29	1	2	2	2	5	1	10	3	10	2	36	32	35	2	24	7	19	3	3	5	2	2	2	4	8	12	2	2	1	2	2	13	5	24	2	3	2	2	2	4	2	3	5	3	8	3	5	4	3	5	4	21	13	1	23	3	1	3	2	1	2	3	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	18	1	2	2	2	2	2	2	2	5	1	1	1	2	2	2	2	2	6	2	3	4	1	2	5	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	1	1	1	2	2	11	2	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6631_4#17	61	68	15	22	34	49	18	8	19	23	40	4	2	22	2	8	30	4	14	1	7	44	1	4	2	8	22	13	17	40	10	2	33	8	26	51	6	8	6	5	18	2	16	3	3	39	2	4	6	2	28	11	5	1	2	2	3	11	1	3	3	9	3	26	7	2	2	6	8	2	3	24	7	2	5	1	3	8	10	13	2	3	1	2	4	2	2	2	3	2	2	1	6	2	3	15	3	18	16	3	3	10	13	29	12	16	13	2	6	1	2	6	17	13	3	3	2	2	7	3	1	3	2	2	1	3	2	6	2	3	2	2	4	2	2	4	2	2	2	2	5	4	4	1	2	2	3	4	2	4	2	2	1	1	1	2	2	2	1	2	4	2	3	2	1	2	2	2	1	2	1	2	2	2	14	2	2	1	2	2	5	1	1	2	1	2	2	3	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6736_8#12	95	97	94	2	5	2	76	12	81	2	81	4	30	6	79	58	1	31	14	42	20	13	2	7	1	32	22	8	2	39	10	25	3	34	26	4	6	16	2	18	4	2	31	24	29	17	2	9	3	6	37	2	37	23	2	2	2	34	1	10	26	8	2	6	27	3	2	26	21	4	3	3	7	29	3	1	3	13	13	2	2	8	1	2	4	2	9	15	3	6	2	2	6	10	3	22	10	4	3	3	4	3	14	2	29	25	12	2	6	1	3	21	2	25	2	3	3	2	7	3	2	3	2	5	1	2	2	1	2	3	2	4	4	2	2	4	15	2	2	2	2	7	4	1	2	2	3	4	2	2	15	2	1	1	1	2	2	2	1	2	6	1	1	5	1	2	2	2	1	2	2	3	2	2	1	2	13	1	1	6	1	7	13	2	1	2	2	3	3	12	2	1	13	1	2	2	1	1	1	9	2	2	3	2	1	2	2	1	1	5	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6710_8#9	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	5	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	6	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	3	1	2	1	2	11	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6714_7#19	45	6	125	55	53	4	16	8	53	2	45	53	92	25	2	28	52	54	19	44	73	3	1	4	37	43	52	2	26	7	10	2	14	7	44	1	2	51	2	1	4	2	10	3	4	8	2	3	6	39	3	13	29	1	2	2	2	5	1	3	6	45	2	36	32	35	2	24	7	19	3	3	5	2	2	2	4	8	12	2	2	1	2	2	13	5	24	2	3	2	2	2	4	2	3	5	3	8	3	5	4	3	5	4	21	13	1	23	3	1	3	2	1	2	3	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	1	1	2	2	2	2	2	2	2	5	1	1	1	2	2	2	2	2	6	2	3	4	1	2	2	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	2	1	1	2	2	1	1	1	2	2	2	3	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6938_3#28	82	33	126	66	18	45	80	8	70	2	87	4	65	5	2	48	3	23	49	1	59	3	26	18	1	66	7	4	2	5	2	2	1	34	3	9	2	33	2	7	8	3	2	2	7	2	2	21	6	52	49	37	31	1	2	2	3	5	1	3	30	5	7	36	35	3	22	4	3	29	3	4	3	2	28	1	3	37	5	2	4	2	13	24	13	4	2	2	3	2	3	2	3	33	3	5	3	2	33	26	2	15	2	2	3	21	23	2	32	1	3	2	1	2	3	3	2	3	2	24	1	3	2	6	1	2	3	1	2	2	2	3	4	9	2	7	2	2	25	2	2	3	2	1	2	2	21	4	2	2	2	10	1	2	1	2	14	2	14	2	6	2	3	2	1	2	5	2	1	2	2	2	2	3	4	12	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	2	3	2	2	1	5	15	2	2	2	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	4	1	1	1	1	1	2	1	1	1	1
6259_8#16	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	25	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	17	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6731_4#12	25	85	15	2	59	2	18	10	86	5	69	18	2	5	2	49	3	4	14	53	7	3	1	4	2	20	7	8	5	7	2	2	1	32	49	1	6	29	2	1	4	25	16	2	4	14	21	3	3	42	10	7	5	1	2	2	28	23	1	5	3	4	2	2	7	31	2	2	3	4	3	3	32	2	3	1	9	11	27	2	3	4	2	25	19	2	11	2	3	13	25	1	8	2	3	5	3	4	1	27	2	3	5	27	4	16	5	25	3	1	13	6	13	13	2	2	2	2	2	2	2	3	2	3	1	3	18	1	2	3	2	2	4	3	2	4	2	2	3	2	2	18	2	1	2	2	23	3	2	2	2	2	1	2	1	2	2	2	1	2	6	2	3	2	1	2	5	2	1	2	1	13	2	3	1	2	2	1	1	2	1	2	1	2	1	2	2	3	3	3	2	1	1	1	2	2	1	1	2	11	2	2	2	2	1	7	2	1	1	2	1	1	4	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6755_4#8	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6730_4#18	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	5	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	19	1	2	3	6	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6899_6#5	45	6	90	55	53	4	16	8	53	2	45	4	73	25	2	28	9	4	19	44	2	3	1	4	31	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	51	2	10	3	4	8	2	3	5	39	3	13	29	1	2	2	2	5	1	49	3	44	2	36	32	35	2	24	7	19	3	3	5	2	2	2	4	8	12	2	2	1	2	2	13	5	24	2	3	2	2	2	4	2	3	5	3	8	3	5	4	5	5	4	21	13	1	23	3	1	3	2	1	2	23	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	1	1	2	2	2	2	2	2	2	5	1	1	1	2	2	2	2	2	6	2	3	4	1	2	5	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	1	1	1	2	2	2	3	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6259_7#22	80	73	15	2	51	2	59	61	63	2	63	4	4	5	3	45	30	4	40	31	2	43	4	33	2	3	33	3	45	5	2	2	3	18	4	16	2	29	27	8	4	3	4	2	4	17	2	4	3	19	10	3	3	1	2	2	12	12	1	3	4	35	3	1	3	3	2	4	3	2	3	3	5	2	2	2	14	11	2	2	18	3	18	5	4	3	29	2	3	2	2	2	26	2	3	11	3	4	1	3	28	3	26	3	4	3	5	2	22	1	2	19	1	2	17	3	2	2	2	22	17	3	2	2	1	2	2	1	2	3	2	4	4	16	2	2	2	2	3	2	2	4	3	1	2	2	3	4	2	6	2	2	1	1	1	2	2	2	11	2	8	2	3	2	1	2	5	2	1	10	1	3	2	3	4	2	2	1	1	2	2	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	2	1	9	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7004_8#91	56	52	15	69	5	40	85	90	63	23	2	4	4	5	3	8	3	55	50	6	20	19	33	6	1	4	44	7	48	5	2	2	3	10	4	16	2	4	2	1	4	2	2	2	29	7	2	3	6	2	8	58	5	4	2	2	4	7	1	3	2	5	2	2	27	3	2	4	3	2	3	25	5	2	5	1	4	21	27	2	2	3	2	2	3	4	29	2	3	2	2	2	4	2	3	5	3	4	1	24	3	10	3	3	19	3	5	2	3	1	3	2	1	2	2	13	3	2	2	3	2	3	2	2	1	2	5	1	2	2	2	3	4	3	2	7	2	2	3	2	3	8	5	1	2	2	4	4	2	2	2	2	1	2	1	2	2	2	1	2	7	2	1	2	1	2	2	2	2	2	17	3	2	3	1	2	2	9	1	2	1	7	1	2	1	2	2	3	3	18	2	1	1	2	3	2	2	11	1	2	2	2	2	2	1	7	11	1	1	2	1	1	2	2	2	1	1	1	2	1	1	7	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6710_8#5	98	103	97	55	69	4	16	73	74	23	83	22	73	5	2	8	9	4	19	45	2	3	1	24	31	67	7	2	26	7	10	27	31	36	7	1	7	11	2	17	4	3	37	8	4	4	2	3	34	4	41	61	16	1	2	27	2	6	31	50	35	46	40	36	21	9	2	3	7	19	37	3	12	2	2	2	5	6	6	2	2	1	2	2	13	2	24	2	3	2	2	2	4	12	20	11	3	8	3	5	3	29	5	2	30	13	15	2	7	1	3	25	2	27	3	3	3	2	4	8	5	22	2	10	1	2	5	1	2	2	3	4	3	2	2	2	2	2	2	2	5	2	19	1	8	2	4	2	3	3	2	5	1	14	1	2	1	14	1	2	6	1	3	2	1	4	2	2	1	2	1	2	2	14	5	2	2	1	1	13	16	7	1	10	1	2	2	3	2	2	2	1	1	1	2	2	1	1	3	2	2	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	4	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	4	1
6805_4#16	87	78	85	2	19	40	28	10	66	2	41	4	68	5	3	68	3	31	46	2	7	3	2	7	2	46	11	12	2	5	2	1	1	7	3	1	22	4	2	1	7	2	9	3	4	1	2	3	6	2	8	36	5	1	2	2	4	5	1	5	2	8	2	2	34	31	2	22	5	2	23	3	5	11	11	1	27	2	6	20	3	26	1	2	4	3	2	3	3	22	2	2	4	2	1	5	3	8	22	3	15	3	5	3	12	13	15	24	15	1	3	2	2	2	2	3	3	2	3	2	2	3	2	2	1	2	4	1	2	3	13	15	4	2	9	4	2	2	3	2	5	2	1	1	2	13	2	2	2	2	2	2	1	1	1	2	2	2	1	2	7	2	3	2	11	4	2	2	9	2	2	13	2	3	4	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	7	2	2	2	1	8	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	4	5	1	1	2	1	1	1	1
6983_7#58	66	9	72	2	51	9	70	52	23	2	57	5	61	6	2	15	7	31	3	34	20	34	1	4	1	5	1	2	6	2	2	2	27	8	39	40	2	35	2	2	2	7	5	5	14	5	2	3	3	5	8	2	3	1	2	2	2	1	1	10	3	31	2	7	5	4	2	4	1	2	3	3	29	2	5	1	5	4	6	3	2	4	4	26	2	2	2	2	3	2	12	1	12	2	3	3	3	2	3	5	4	3	4	4	3	5	5	2	6	1	15	2	1	2	3	3	3	2	2	3	2	3	2	2	1	2	3	1	2	3	15	2	4	2	2	2	2	3	2	2	20	8	3	1	2	2	4	2	2	3	2	2	1	2	1	2	2	3	1	2	7	2	2	2	1	2	2	2	2	2	2	15	2	3	5	2	2	1	1	2	2	7	1	2	1	2	2	10	2	2	2	1	1	1	2	2	1	1	1	2	2	2	7	3	1	1	2	1	1	5	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6807_3#21	66	9	72	2	51	9	70	52	23	2	57	5	61	6	2	15	7	31	3	34	20	34	1	4	1	5	1	2	6	2	2	2	27	8	39	40	2	35	2	2	2	7	5	5	14	5	2	3	3	5	8	2	3	1	2	2	2	1	1	10	3	31	2	7	5	4	2	4	1	2	3	3	29	2	5	1	5	4	6	3	2	4	4	26	2	2	2	2	3	2	12	1	12	2	3	3	3	2	3	5	4	3	4	4	3	5	5	2	6	1	15	2	1	2	3	3	3	2	2	3	2	3	2	2	1	2	3	1	2	3	15	2	4	2	2	2	2	3	2	2	20	8	3	1	2	2	4	2	2	3	2	2	1	2	1	2	2	3	1	2	7	2	2	2	1	2	2	2	2	2	2	15	2	3	5	2	2	1	1	2	2	7	1	2	1	2	2	10	2	2	2	1	1	1	2	2	1	1	1	2	2	2	7	3	1	1	2	1	1	5	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6807_2#11	77	74	78	2	52	35	60	60	64	2	26	5	4	5	2	46	32	2	14	37	7	13	1	4	1	8	34	8	5	3	10	2	30	34	3	4	28	18	20	1	2	3	33	9	4	4	2	3	6	37	15	35	3	1	2	24	2	29	1	5	3	5	2	1	2	2	2	4	3	2	3	4	3	2	26	1	3	34	12	3	2	22	2	2	3	22	30	2	3	2	2	2	4	23	3	20	3	2	3	3	3	3	1	9	4	2	21	2	3	1	3	8	1	18	6	3	3	3	3	3	1	3	2	2	1	2	2	1	2	3	11	2	8	9	2	4	2	2	2	2	2	5	2	1	2	2	20	1	2	3	2	10	1	2	1	2	2	2	13	5	8	2	13	2	1	4	2	2	2	2	1	3	2	3	4	3	2	1	12	2	2	1	1	2	1	2	2	3	3	6	2	1	1	1	2	5	2	1	3	2	2	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6823_1#14	56	73	15	2	51	30	59	61	63	26	63	4	4	5	3	45	30	4	40	31	2	43	4	33	2	3	33	3	45	5	2	2	3	18	4	16	2	29	27	8	4	3	4	2	4	17	2	4	3	19	10	3	3	1	2	2	7	12	1	3	4	35	3	1	3	3	2	4	3	2	3	3	5	2	2	29	14	11	2	2	18	3	18	5	4	3	29	2	3	2	2	2	26	2	3	11	3	4	1	3	28	3	26	3	4	3	5	2	22	1	2	19	1	2	17	3	2	2	2	22	17	3	2	2	1	2	2	1	2	17	2	4	4	16	2	2	2	2	3	2	2	4	3	1	2	2	3	4	2	6	2	2	1	1	1	2	2	15	11	2	8	2	3	2	1	2	5	2	1	10	1	3	2	3	4	2	2	1	1	2	2	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	2	1	9	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
